x,y,heading,speed,accel,angvel,time
620623.151857,3347854.08463,0.827005099128,-0.615580909357,-0.539502809529,-0.000494165780958,28443.0
620623.182768,3347854.11618,0.838316515632,-0.552545655849,-0.508112442946,0.00176033903855,28443.1
620623.143315,3347854.08377,0.843513703765,-0.606000255354,-0.514699803514,0.000817821753153,28443.2
620623.174968,3347854.11442,0.851704807179,-0.55106752974,-0.510852526322,-0.000515445333937,28443.3
620623.144507,3347854.07629,0.851909320065,-0.602152782372,-0.510852526322,6.94172058384e-05,28443.4
620623.179461,3347854.10786,0.860468587902,-0.546513169669,-0.505728730108,-0.000695570745796,28443.5
620623.148282,3347854.06951,0.860244012809,-0.600006774792,-0.512835501851,0.00103884223713,28443.6
620623.186231,3347854.08963,0.86183018827,-0.548671070888,-0.508318404133,-0.000659712770864,28443.7
620623.15763,3347854.05019,0.859761686881,-0.602101061712,-0.514856038935,0.000925395452099,28443.8
620623.194418,3347854.07839,0.864698803019,-0.544527675856,-0.509797971954,-0.00213552068962,28443.9
620623.161181,3347854.03587,0.863268807095,-0.589076833851,-0.494281053628,-0.00106845155058,28444.0
620623.193135,3347854.06001,0.868134017964,-0.545227060147,-0.51633905037,0.00063701065743,28444.1
620623.161314,3347854.02382,0.870913074462,-0.598594575272,-0.521115232467,0.00141043823941,28444.2
620623.184176,3347854.05649,0.883254631435,-0.539535202528,-0.494252254889,0.000765792937669,28444.3
620623.149684,3347854.02782,0.890437491159,-0.585257087355,-0.482172878242,0.000524657524634,28444.4
620623.182784,3347854.051,0.890140960409,-0.528936161027,-0.471366823466,-0.00152860279863,28444.5
620623.154418,3347854.0136,0.89103200686,-0.582275497052,-0.486005800839,0.000321695985796,28444.6
620623.179761,3347854.04369,0.898160282337,-0.531143574071,-0.48705737225,-0.000847661142606,28444.7
620623.152977,3347854.0038,0.896092783479,-0.575539873589,-0.476559410277,-0.0013646624805,28444.8
620623.190976,3347854.02632,0.895140227709,-0.518790363844,-0.479786431522,-0.000879834990279,28444.9
620623.165791,3347853.9863,0.893063666216,-0.580067162974,-0.514279355637,0.00263972214933,28445.0
620623.201896,3347854.00261,0.890562189482,-0.529534740199,-0.51023606176,0.00199684332591,28445.1
620623.177388,3347853.96272,0.890111611427,-0.574054873324,-0.494640542992,-0.0004056681946,28445.2
620623.203759,3347853.99478,0.895604284453,-0.51174242155,-0.473031882757,-0.000319668838661,28445.3
620623.181779,3347853.95303,0.889930167462,-0.564079250248,-0.487466401597,0.000572658748541,28445.4
620623.212169,3347853.97649,0.892782927799,-0.51230023643,-0.476924416844,0.00184434430084,28445.5
620623.184683,3347853.94303,0.895873168697,-0.565618036922,-0.490394682708,-0.00241993647323,28445.6
620623.197155,3347853.9674,0.909263133901,-0.526770416556,-0.512462712368,-0.00264502076249,28445.7
620623.17141,3347853.93034,0.909395247648,-0.571295434763,-0.496353476863,0.000492320639639,28445.8
620623.207389,3347853.95173,0.907860003833,-0.512507999101,-0.474036502862,0.0010292645836,28445.9
620623.177621,3347853.90618,0.904575331208,-0.573858783871,-0.509871089428,-9.67970843046e-05,28446.0
620623.212867,3347853.92503,0.904523647943,-0.527607935292,-0.507139337001,-0.000153212062414,28446.1
620623.189593,3347853.88876,0.904615675835,-0.572557711633,-0.492208213916,-0.000217477983636,28446.2
620623.222076,3347853.91152,0.903846171608,-0.509132405191,-0.471116149952,-0.000297973184329,28446.3
620623.194289,3347853.882,0.908059931491,-0.561872422209,-0.485944890048,-0.000666244997697,28446.4
620623.222949,3347853.90667,0.910933260796,-0.5098256053,-0.47538084114,0.00121020991417,28446.5
620623.197205,3347853.87023,0.911589820878,-0.572496130878,-0.510992987118,-6.11960732238e-05,28446.6
620623.237597,3347853.8951,0.912820362991,-0.520000923449,-0.506420882691,0.00073916398199,28446.7
620623.211104,3347853.85963,0.913962782712,-0.564588112082,-0.491631957763,-0.0016242743184,28446.8
620623.241512,3347853.87896,0.914986245502,-0.510164450104,-0.470741062454,0.000536763840432,28446.9
620623.22226,3347853.8302,0.907694081311,-0.570952457315,-0.507097919319,-0.00196002085418,28447.0
620623.249938,3347853.85458,0.912679873094,-0.508884635215,-0.46165083449,0.00195777597243,28447.1
620623.224557,3347853.81776,0.910566447893,-0.553154777718,-0.456695373013,-0.00131249930835,28447.2
620623.251049,3347853.83792,0.916804696636,-0.494064127602,-0.44393071728,0.000734636363007,28447.3
620623.225695,3347853.79875,0.915451721914,-0.545666005769,-0.464549491494,-0.00107207086067,28447.4
620623.255937,3347853.81851,0.920690855368,-0.488712191093,-0.450573479435,0.000248345290249,28447.5
620623.232722,3347853.78398,0.919504176804,-0.533769539036,-0.450573479435,-0.000677906258588,28447.6
620623.255204,3347853.80752,0.929767044973,-0.481938657816,-0.438318278372,0.000443382319793,28447.7
620623.231503,3347853.76301,0.926752285635,-0.543308783868,-0.481837433411,-0.00115985269243,28447.8
620623.26329,3347853.77186,0.921418189224,-0.499663602015,-0.484899953458,0.00287749998467,28447.9
620623.241698,3347853.72595,0.917571577856,-0.543331520402,-0.474849907423,0.00244803301587,28448.0
620623.278425,3347853.74478,0.912116830316,-0.483705963103,-0.457528499601,-0.000383536813322,28448.1
620623.255921,3347853.70134,0.90727022724,-0.544203680047,-0.496950837223,0.0016124231388,28448.2
620623.300481,3347853.69402,0.894065799316,-0.493512725851,-0.496976031164,0.000945530760081,28448.3
620623.278758,3347853.65043,0.88964626929,-0.54597815614,-0.506013531459,-0.00161291159229,28448.4
620623.310665,3347853.6613,0.887914497737,-0.495003089824,-0.483210993722,0.00150296630634,28448.5
620623.296492,3347853.6192,0.879844595477,-0.554539844872,-0.516948435947,-9.0175876436e-05,28448.6
620623.330766,3347853.63803,0.877617508038,-0.503449108091,-0.506350790083,-0.00199704663474,28448.7
620623.306478,3347853.60238,0.877639182644,-0.566086113143,-0.534981213565,-0.00094550031102,28448.8
620623.341601,3347853.61904,0.874685995582,-0.514294952359,-0.525257225487,-0.00146857127297,28448.9
620623.321259,3347853.57685,0.868057820078,-0.567103878835,-0.528041528921,-0.00168172176964,28449.0
620623.35598,3347853.60129,0.87577231873,-0.524228322112,-0.542099979956,-0.000409021199474,28449.1
620623.330683,3347853.56734,0.876645864137,-0.577946618745,-0.541240591688,-0.00192151610319,28449.2
620623.357682,3347853.5772,0.879272746724,-0.528078044196,-0.531292543236,-0.000463767110077,28449.3
620623.337424,3347853.53377,0.873407428975,-0.589559474532,-0.554534741052,0.00146193102858,28449.4
620623.375435,3347853.55047,0.869145896917,-0.543282206554,-0.563378521443,0.00015639683568,28449.5
620623.371736,3347853.50504,0.85581064924,-0.580358551607,-0.514412052968,-0.000371921031352,28449.6
620623.406599,3347853.52958,0.854955382932,-0.516812227605,-0.488826476127,-0.000156902488794,28449.7
620623.380926,3347853.4961,0.855207872097,-0.565694875217,-0.488826476127,-0.00276842203226,28449.8
620623.409119,3347853.52308,0.863102420542,-0.521813158132,-0.510472543433,0.000557353281616,28449.9
620623.396059,3347853.46674,0.846695481797,-0.573528628287,-0.516521685662,-0.00184130583151,28450.0
620623.426558,3347853.48695,0.852469191397,-0.515197270095,-0.489622785569,0.000124061660538,28450.1
620623.401182,3347853.45145,0.851418315175,-0.559492257881,-0.478549413603,-0.00159629722276,28450.2
620623.437424,3347853.45587,0.843872914344,-0.518206932146,-0.503965154668,-0.00188617950817,28450.3
620623.413886,3347853.42253,0.841266585076,-0.571818312331,-0.511491999371,0.000600033053853,28450.4
620623.445434,3347853.4444,0.847960144526,-0.513215168615,-0.486497189934,0.000285933355313,28450.5
620623.426672,3347853.41893,0.848251776423,-0.566285722974,-0.497794685408,8.73610769557e-05,28450.6
620623.462778,3347853.4293,0.840844794268,-0.521214068967,-0.519454884137,0.000203203010053,28450.7
620623.434166,3347853.39609,0.841150181357,-0.574674805726,-0.523567406432,-0.000959641490504,28450.8
620623.467452,3347853.41915,0.846949484835,-0.521191651904,-0.5126055229,5.93305541808e-05,28450.9
620623.433266,3347853.39767,0.854639395552,-0.557124820261,-0.474755557705,-0.00166662197943,28451.0
620623.469858,3347853.41473,0.853307746408,-0.500185986448,-0.456965711043,0.000712474174698,28451.1
620623.443769,3347853.37234,0.849301779494,-0.570525488003,-0.518122350046,0.00398286087744,28451.2
620623.470505,3347853.40148,0.859316132804,-0.522589154769,-0.513011089616,-0.000560264018515,28451.3
620623.450123,3347853.36405,0.85595951664,-0.567215091723,-0.496818613325,0.00323863020895,28451.4
620623.485945,3347853.38502,0.855634731638,-0.50294091569,-0.474427663552,0.00192753588754,28451.5
620623.471766,3347853.35024,0.850411578703,-0.563317855488,-0.510084298152,0.00085452751535,28451.6
620623.502648,3347853.36832,0.850822767935,-0.514525232772,-0.507470916806,-0.001682905441,28451.7
620623.47981,3347853.33502,0.849461917245,-0.55156649388,-0.470777189806,-0.000843184206914,28451.8
620623.517895,3347853.32197,0.830919885228,-0.51022391971,-0.498949636744,-0.000183447554721,28451.9
620623.492033,3347853.28997,0.83062446291,-0.560118883384,-0.498949636744,0.000401405954546,28452.0
620623.515372,3347853.32301,0.84412446391,-0.530240307355,-0.540498946578,0.00169082991663,28452.1
620623.487256,3347853.29098,0.845263905772,-0.575005981905,-0.518296789483,0.00134857956946,28452.2
620623.512433,3347853.32401,0.851254433858,-0.516568223462,-0.490921310052,0.000331068135856,28452.3
620623.485534,3347853.2929,0.851964930585,-0.569954396382,-0.501279617712,0.00152990361276,28452.4
